UTC Time,Latitude,Longitude,GForce,satCount
135635,51.471137,5.387438,0.2,22
135635,51.471137,5.387438,0.26,22
135635,51.471137,5.387438,0.2,22
135635,51.471137,5.387438,0.27,22
135635,51.471137,5.387438,0.26,22
135635,51.471137,5.387438,0.26,22
135636,51.471234,5.387274,0.29,22
135636,51.471234,5.387274,0.39,22
135636,51.471234,5.387274,0.36,22
135636,51.471234,5.387274,0.48,22
135636,51.471234,5.387274,0.41,22
135636,51.471234,5.387274,0.48,22
135636,51.471234,5.387274,0.45,22
135636,51.471234,5.387274,0.53,22
135636,51.471234,5.387274,0.5,22
135636,51.471234,5.387274,0.6,22
135637,51.471326,5.387085,0.55,22
135637,51.471326,5.387085,0.45,22
135637,51.471326,5.387085,0.47,22
135637,51.471326,5.387085,0.51,22
135637,51.471326,5.387085,0.52,22
135637,51.471326,5.387085,0.53,22
135637,51.471326,5.387085,0.58,22
135637,51.471326,5.387085,0.62,22
135637,51.471326,5.387085,0.59,22
135637,51.471326,5.387085,0.52,22
135638,51.471391,5.386888,0.57,22
135638,51.471391,5.386888,0.54,22
135638,51.471391,5.386888,0.52,22
135638,51.471391,5.386888,0.49,22
135638,51.471391,5.386888,0.47,22
135638,51.471391,5.386888,0.52,22
135638,51.471391,5.386888,0.41,22
135638,51.471391,5.386888,0.4,22
135638,51.471391,5.386888,0.14,22
135638,51.471391,5.386888,0.11,22
135639,51.471415,5.386701,0.16,22
135639,51.471415,5.386701,0.41,22
135639,51.471415,5.386701,0.5,22
135639,51.471415,5.386701,0.44,22
135639,51.471415,5.386701,0.52,22
135639,51.471415,5.386701,0.44,22
135639,51.471415,5.386701,0.5,22
135639,51.471415,5.386701,0.68,22
135639,51.471415,5.386701,0.7,22
135639,51.471415,5.386701,0.61,22
135640,51.471426,5.386527,0.53,22
135640,51.471426,5.386527,0.49,22
135640,51.471426,5.386527,0.48,22
135640,51.471426,5.386527,0.59,22
135640,51.471426,5.386527,0.48,22
135640,51.471426,5.386527,0.24,22
135640,51.471426,5.386527,0.14,22
135640,51.471426,5.386527,0.22,22
135640,51.471426,5.386527,0.12,22
135641,51.471456,5.386358,0.4,22
135641,51.471456,5.386358,0.44,22
135641,51.471456,5.386358,0.51,22
135641,51.471456,5.386358,0.53,22
135641,51.471456,5.386358,0.57,22
135641,51.471456,5.386358,0.6,22
135641,51.471456,5.386358,0.63,22
135641,51.471456,5.386358,0.62,22
135641,51.471456,5.386358,0.56,22
135641,51.471456,5.386358,0.61,22
135642,51.471535,5.386211,0.62,22
135642,51.471535,5.386211,0.63,22
135642,51.471535,5.386211,0.6,22
135642,51.471535,5.386211,0.61,22
135642,51.471535,5.386211,0.66,22
135642,51.471535,5.386211,0.61,22
135642,51.471535,5.386211,0.61,22
135642,51.471535,5.386211,0.66,22
135642,51.471535,5.386211,0.63,22
135642,51.471535,5.386211,0.66,22
135643,51.471583,5.386058,0.67,22
135643,51.471583,5.386058,0.67,22
135643,51.471583,5.386058,0.65,22
135643,51.471583,5.386058,0.65,22
135643,51.471583,5.386058,0.66,22
135643,51.471583,5.386058,0.68,22
135643,51.471583,5.386058,0.68,22
135643,51.471583,5.386058,0.71,22
135643,51.471583,5.386058,0.71,22
135643,51.471583,5.386058,0.69,22
135644,51.471569,5.385887,0.65,22
135644,51.471569,5.385887,0.72,22
135644,51.471569,5.385887,0.71,22
135644,51.471569,5.385887,0.74,22
135644,51.471569,5.385887,0.72,22
135644,51.471569,5.385887,0.8,22
135644,51.471569,5.385887,0.81,22
135644,51.471569,5.385887,0.8,22
135644,51.471569,5.385887,0.83,22
135644,51.471569,5.385887,0.83,22
135645,51.471508,5.385731,0.83,22
135645,51.471508,5.385731,0.8,22
135645,51.471508,5.385731,0.78,22
135645,51.471508,5.385731,0.63,22
135645,51.471508,5.385731,0.44,22
135645,51.471508,5.385731,0.28,22
135645,51.471508,5.385731,0.17,22
135645,51.471508,5.385731,0.29,22
135645,51.471508,5.385731,0.34,22
135645,51.471508,5.385731,0.4,22
135646,51.471408,5.38563,0.46,22
135646,51.471408,5.38563,0.5,22
135646,51.471408,5.38563,0.54,22
135646,51.471408,5.38563,0.61,22
135646,51.471408,5.38563,0.62,22
135646,51.471408,5.38563,0.64,22
135646,51.471408,5.38563,0.77,22
135646,51.471408,5.38563,0.69,22
135646,51.471408,5.38563,0.66,22
135646,51.471408,5.38563,0.67,22
135647,51.471307,5.385524,0.64,22
135647,51.471307,5.385524,0.68,22
135647,51.471307,5.385524,0.52,22
135647,51.471307,5.385524,0.68,22
135647,51.471307,5.385524,0.69,22
135647,51.471307,5.385524,0.66,22
135647,51.471307,5.385524,0.54,22
135647,51.471307,5.385524,0.57,22
135647,51.471307,5.385524,0.47,22
135647,51.471307,5.385524,0.54,22
135648,51.471221,5.385394,0.55,22
135648,51.471221,5.385394,0.55,22
135648,51.471221,5.385394,0.49,22
135648,51.471221,5.385394,0.56,22
135648,51.471221,5.385394,0.54,22
135648,51.471221,5.385394,0.6,22
135648,51.471221,5.385394,0.51,22
135648,51.471221,5.385394,0.36,22
135648,51.471221,5.385394,0.33,22
135648,51.471221,5.385394,0.35,22
135649,51.471175,5.385246,0.43,22
135649,51.471175,5.385246,0.49,22
135649,51.471175,5.385246,0.54,22
135649,51.471175,5.385246,0.59,22
135649,51.471175,5.385246,0.61,22
135649,51.471175,5.385246,0.61,22
135649,51.471175,5.385246,0.56,22
135649,51.471175,5.385246,0.51,22
135649,51.471175,5.385246,0.41,22
135649,51.471175,5.385246,0.29,22
135650,51.471216,5.385051,0.34,22
135650,51.471216,5.385051,0.34,22
135650,51.471216,5.385051,0.38,22
135650,51.471216,5.385051,0.33,22
135650,51.471216,5.385051,0.35,22
135650,51.471216,5.385051,0.37,22
135650,51.471216,5.385051,0.45,22
135650,51.471216,5.385051,0.49,22
135650,51.471216,5.385051,0.54,22
135650,51.471216,5.385051,0.63,22
135651,51.47129,5.384896,0.73,22
135651,51.47129,5.384896,0.7,22
135651,51.47129,5.384896,0.67,22
135651,51.47129,5.384896,0.7,22
135651,51.47129,5.384896,0.68,22
135651,51.47129,5.384896,0.68,22
135651,51.47129,5.384896,0.56,22
135651,51.47129,5.384896,0.64,22
135651,51.47129,5.384896,0.78,22
135651,51.47129,5.384896,0.68,22
135652,51.471339,5.384761,0.63,22
135652,51.471339,5.384761,0.74,22
135652,51.471339,5.384761,0.75,22
135652,51.471339,5.384761,0.65,22
135652,51.471339,5.384761,0.54,22
135652,51.471339,5.384761,0.43,22
135652,51.471339,5.384761,0.35,22
135652,51.471339,5.384761,0.29,22
135652,51.471339,5.384761,0.38,22
135652,51.471339,5.384761,0.39,22
135653,51.471329,5.384638,0.48,22
135653,51.471329,5.384638,0.68,22
135653,51.471329,5.384638,0.68,22
135653,51.471329,5.384638,0.72,22
135653,51.471329,5.384638,0.69,22
135653,51.471329,5.384638,0.66,22
135653,51.471329,5.384638,0.57,22
135653,51.471329,5.384638,0.47,22
135653,51.471329,5.384638,0.55,22
135653,51.471329,5.384638,0.63,22
135654,51.471269,5.384535,0.72,22
135654,51.471269,5.384535,0.83,22
135654,51.471269,5.384535,0.82,22
135654,51.471269,5.384535,0.86,22
135654,51.471269,5.384535,0.84,22
135654,51.471269,5.384535,0.74,22
135654,51.471269,5.384535,0.92,22
135654,51.471269,5.384535,0.84,22
135654,51.471269,5.384535,0.83,22
135654,51.471269,5.384535,0.75,22
135655,51.471192,5.384487,0.79,21
135655,51.471192,5.384487,0.75,21
135655,51.471192,5.384487,0.76,21
135655,51.471192,5.384487,0.82,21
135655,51.471192,5.384487,0.68,21
135655,51.471192,5.384487,0.63,21
135655,51.471192,5.384487,0.52,21
135655,51.471192,5.384487,0.43,21
135655,51.471192,5.384487,0.51,21
135655,51.471192,5.384487,0.45,21
135656,51.471114,5.384529,0.36,21
135656,51.471114,5.384529,0.37,21
135656,51.471114,5.384529,0.36,21
135656,51.471114,5.384529,0.36,21
135656,51.471114,5.384529,0.39,21
135656,51.471114,5.384529,0.34,21
135656,51.471114,5.384529,0.26,21
135656,51.471114,5.384529,0.33,21
135656,51.471114,5.384529,0.48,21
135656,51.471114,5.384529,0.31,21
135657,51.471056,5.384687,0.34,21
135657,51.471056,5.384687,0.33,21
135657,51.471056,5.384687,0.39,21
135657,51.471056,5.384687,0.27,21
135657,51.471056,5.384687,0.13,21
135657,51.471056,5.384687,0.15,21
135657,51.471056,5.384687,0.1,21
135657,51.471056,5.384687,0.1,21
135657,51.471056,5.384687,0.09,21
135657,51.471056,5.384687,0.07,21
135658,51.470981,5.38487,0.12,21
135658,51.470981,5.38487,0.23,21
135658,51.470981,5.38487,0.38,21
135658,51.470981,5.38487,0.27,21
135658,51.470981,5.38487,0.4,21
135658,51.470981,5.38487,0.34,21
135658,51.470981,5.38487,0.33,21
135658,51.470981,5.38487,0.39,21
135658,51.470981,5.38487,0.4,21
135659,51.470905,5.385049,0.33,22
135659,51.470905,5.385049,0.34,22
135659,51.470905,5.385049,0.32,22
135659,51.470905,5.385049,0.46,22
135659,51.470905,5.385049,0.33,22
135659,51.470905,5.385049,0.54,22
135659,51.470905,5.385049,0.58,22
135659,51.470905,5.385049,0.54,22
135659,51.470905,5.385049,0.35,22
135659,51.470905,5.385049,0.22,22
135700,51.47084,5.385188,0.24,22
135700,51.47084,5.385188,0.39,22
135700,51.47084,5.385188,0.47,22
135700,51.47084,5.385188,0.46,22
135700,51.47084,5.385188,0.52,22
135700,51.47084,5.385188,0.56,22
135700,51.47084,5.385188,0.52,22
135700,51.47084,5.385188,0.52,22
135700,51.47084,5.385188,0.44,22
135700,51.47084,5.385188,0.47,22
135701,51.47079,5.385265,0.47,22
135701,51.47079,5.385265,0.46,22
135701,51.47079,5.385265,0.45,22
135701,51.47079,5.385265,0.46,22
135701,51.47079,5.385265,0.38,22
135701,51.47079,5.385265,0.37,22
135701,51.47079,5.385265,0.38,22
135701,51.47079,5.385265,0.35,22
135701,51.47079,5.385265,0.36,22
135701,51.47079,5.385265,0.44,22
135702,51.470741,5.385287,0.43,21
135702,51.470741,5.385287,0.44,21
135702,51.470741,5.385287,0.47,21
135702,51.470741,5.385287,0.51,21
135702,51.470741,5.385287,0.49,21
135702,51.470741,5.385287,0.43,21
135702,51.470741,5.385287,0.47,21
135702,51.470741,5.385287,0.45,21
135702,51.470741,5.385287,0.47,21
135702,51.470741,5.385287,0.45,21
135703,51.4707,5.385245,0.42,21
135703,51.4707,5.385245,0.51,21
135703,51.4707,5.385245,0.52,21
135703,51.4707,5.385245,0.48,21
135703,51.4707,5.385245,0.46,21
135703,51.4707,5.385245,0.45,21
135703,51.4707,5.385245,0.47,21
135703,51.4707,5.385245,0.61,21
135703,51.4707,5.385245,0.51,21
135703,51.4707,5.385245,0.58,21
135704,51.47068,5.385167,0.56,21
135704,51.47068,5.385167,0.36,21
135704,51.47068,5.385167,0.26,21
135704,51.47068,5.385167,0.27,21
135704,51.47068,5.385167,0.31,21
135704,51.47068,5.385167,0.27,21
135704,51.47068,5.385167,0.14,21
135704,51.47068,5.385167,0.15,21
135704,51.47068,5.385167,0.02,21
135704,51.47068,5.385167,0.3,21
135705,51.470701,5.385062,0.35,21
135705,51.470701,5.385062,0.44,21
135705,51.470701,5.385062,0.55,21
135705,51.470701,5.385062,0.56,21
135705,51.470701,5.385062,0.48,21
135705,51.470701,5.385062,0.54,21
135705,51.470701,5.385062,0.69,21
135705,51.470701,5.385062,0.75,21
135705,51.470701,5.385062,0.69,21
135705,51.470701,5.385062,0.8,21
135706,51.470747,5.384968,0.86,21
135706,51.470747,5.384968,0.79,21
135706,51.470747,5.384968,0.8,21
135706,51.470747,5.384968,0.8,21
135706,51.470747,5.384968,0.74,21
135706,51.470747,5.384968,0.76,21
135706,51.470747,5.384968,0.7,21
135706,51.470747,5.384968,0.54,21
135706,51.470747,5.384968,0.47,21
135706,51.470747,5.384968,0.42,21
135707,51.470763,5.384874,0.33,21
135707,51.470763,5.384874,0.37,21
135707,51.470763,5.384874,0.36,21
135707,51.470763,5.384874,0.4,21
135707,51.470763,5.384874,0.46,21
135707,51.470763,5.384874,0.54,21
135707,51.470763,5.384874,0.61,21
135707,51.470763,5.384874,0.66,21
135707,51.470763,5.384874,0.67,21
135707,51.470763,5.384874,0.59,21
135708,51.470715,5.384786,0.65,21
135708,51.470715,5.384786,0.67,21
135708,51.470715,5.384786,0.79,21
135708,51.470715,5.384786,0.65,21
135708,51.470715,5.384786,0.75,21
135708,51.470715,5.384786,0.82,21
135708,51.470715,5.384786,0.8,21
135708,51.470715,5.384786,0.85,21
135708,51.470715,5.384786,0.85,21
135708,51.470715,5.384786,0.91,21
135709,51.470628,5.384764,0.9,21
135709,51.470628,5.384764,0.86,21
135709,51.470628,5.384764,0.83,21
135709,51.470628,5.384764,0.62,21
135709,51.470628,5.384764,0.52,21
135709,51.470628,5.384764,0.25,21
135709,51.470628,5.384764,0.15,21
135710,51.470548,5.38481,0.27,21
135710,51.470548,5.38481,0.53,21
135710,51.470548,5.38481,0.56,21
135710,51.470548,5.38481,0.58,21
135711,51.470486,5.384921,0.61,21
135711,51.470486,5.384921,0.55,21
135711,51.470486,5.384921,0.62,21
135711,51.470486,5.384921,0.55,21
135711,51.470486,5.384921,0.64,21
135711,51.470486,5.384921,0.51,21
135711,51.470486,5.384921,0.51,21
135712,51.470412,5.384976,0.51,22
135712,51.470412,5.384976,0.45,22
135712,51.470412,5.384976,0.48,22
135712,51.470412,5.384976,0.52,22
135712,51.470412,5.384976,0.55,22
135712,51.470412,5.384976,0.52,22
135712,51.470412,5.384976,0.51,22
135712,51.470412,5.384976,0.51,22
135712,51.470412,5.384976,0.5,22
135712,51.470412,5.384976,0.55,22
135713,51.470333,5.384939,0.49,22
135713,51.470333,5.384939,0.49,22
135713,51.470333,5.384939,0.46,22
135713,51.470333,5.384939,0.46,22
135713,51.470333,5.384939,0.48,22
135713,51.470333,5.384939,0.53,22
135713,51.470333,5.384939,0.52,22
135713,51.470333,5.384939,0.65,22
135713,51.470333,5.384939,0.62,22
135713,51.470333,5.384939,0.56,22
135714,51.470289,5.384818,0.6,22
135714,51.470289,5.384818,0.61,22
135714,51.470289,5.384818,0.58,22
135714,51.470289,5.384818,0.67,22
135714,51.470289,5.384818,0.53,22
135714,51.470289,5.384818,0.63,22
135714,51.470289,5.384818,0.64,22
135714,51.470289,5.384818,0.72,22
135714,51.470289,5.384818,0.71,22
135714,51.470289,5.384818,0.53,22
135715,51.470281,5.384676,0.61,22
135715,51.470281,5.384676,0.62,22
135715,51.470281,5.384676,0.55,22
135715,51.470281,5.384676,0.51,22
135715,51.470281,5.384676,0.41,22
135715,51.470281,5.384676,0.31,22
135715,51.470281,5.384676,0.4,22
135715,51.470281,5.384676,0.36,22
135715,51.470281,5.384676,0.3,22
135715,51.470281,5.384676,0.37,22
135716,51.470323,5.384534,0.29,22
135716,51.470323,5.384534,0.42,22
135716,51.470323,5.384534,0.53,22
135716,51.470323,5.384534,0.35,22
135716,51.470323,5.384534,0.46,22
135716,51.470323,5.384534,0.42,22
135716,51.470323,5.384534,0.15,22
135716,51.470323,5.384534,0.18,22
135716,51.470323,5.384534,0.13,22
135716,51.470323,5.384534,0.22,22
135717,51.470422,5.384384,0.15,22
135717,51.470422,5.384384,0.14,22
135717,51.470422,5.384384,0.26,22
135717,51.470422,5.384384,0.41,22
135717,51.470422,5.384384,0.21,22
135717,51.470422,5.384384,0.16,22
135717,51.470422,5.384384,0.14,22
135717,51.470422,5.384384,0.1,22
135717,51.470422,5.384384,0.22,22
135717,51.470422,5.384384,0.36,22
135718,51.470513,5.384212,0.37,22
135718,51.470513,5.384212,0.34,22
135718,51.470513,5.384212,0.41,22
135718,51.470513,5.384212,0.42,22
135718,51.470513,5.384212,0.43,22
135718,51.470513,5.384212,0.44,22
135718,51.470513,5.384212,0.66,22
135718,51.470513,5.384212,0.75,22
135718,51.470513,5.384212,0.72,22
135718,51.470513,5.384212,0.62,22
135719,51.470592,5.384047,0.5,22
135719,51.470592,5.384047,0.52,22
135719,51.470592,5.384047,0.36,22
135719,51.470592,5.384047,0.45,22
135719,51.470592,5.384047,0.52,22
135719,51.470592,5.384047,0.56,22
135719,51.470592,5.384047,0.6,22
135719,51.470592,5.384047,0.71,22
135719,51.470592,5.384047,0.66,22
135719,51.470592,5.384047,0.64,22
135720,51.470638,5.383915,0.62,22
135720,51.470638,5.383915,0.62,22
135720,51.470638,5.383915,0.64,22
135720,51.470638,5.383915,0.56,22
135720,51.470638,5.383915,0.61,22
135720,51.470638,5.383915,0.57,22
135720,51.470638,5.383915,0.59,22
135720,51.470638,5.383915,0.62,22
135720,51.470638,5.383915,0.52,22
135721,51.47064,5.383797,0.55,22
135721,51.47064,5.383797,0.64,22
135721,51.47064,5.383797,0.59,22
135721,51.47064,5.383797,0.52,22
135721,51.47064,5.383797,0.61,22
135721,51.47064,5.383797,0.55,22
135721,51.47064,5.383797,0.46,22
135721,51.47064,5.383797,0.41,22
135721,51.47064,5.383797,0.33,22
135721,51.47064,5.383797,0.3,22
135722,51.470596,5.38368,0.35,22
135722,51.470596,5.38368,0.17,22
135722,51.470596,5.38368,0.21,22
135722,51.470596,5.38368,0.23,22
135722,51.470596,5.38368,0.29,22
135722,51.470596,5.38368,0.32,22
135722,51.470596,5.38368,0.32,22
135722,51.470596,5.38368,0.23,22
135722,51.470596,5.38368,0.32,22
135722,51.470596,5.38368,0.47,22
135723,51.470522,5.38357,0.35,22
135723,51.470522,5.38357,0.28,22
135723,51.470522,5.38357,0.44,22
135723,51.470522,5.38357,0.52,22
135723,51.470522,5.38357,0.52,22
135723,51.470522,5.38357,0.61,22
135723,51.470522,5.38357,0.58,22
135723,51.470522,5.38357,0.6,22
135723,51.470522,5.38357,0.52,22
135723,51.470522,5.38357,0.58,22
135724,51.470441,5.383487,0.56,22
135724,51.470441,5.383487,0.56,22
135724,51.470441,5.383487,0.57,22
135724,51.470441,5.383487,0.59,22
135724,51.470441,5.383487,0.62,22
135724,51.470441,5.383487,0.61,22
135724,51.470441,5.383487,0.55,22
135724,51.470441,5.383487,0.65,22
135724,51.470441,5.383487,0.68,22
135724,51.470441,5.383487,0.79,22
135725,51.470361,5.383458,0.73,22
135725,51.470361,5.383458,0.82,22
135725,51.470361,5.383458,0.75,22
135725,51.470361,5.383458,0.7,22
135725,51.470361,5.383458,0.78,22
135725,51.470361,5.383458,0.7,22
135725,51.470361,5.383458,0.67,22
135725,51.470361,5.383458,0.62,22
135725,51.470361,5.383458,0.62,22
135725,51.470361,5.383458,0.63,22
135726,51.470278,5.383523,0.53,22
135726,51.470278,5.383523,0.6,22
135726,51.470278,5.383523,0.44,22
135726,51.470278,5.383523,0.47,22
135726,51.470278,5.383523,0.37,22
135726,51.470278,5.383523,0.43,22
135726,51.470278,5.383523,0.3,22
135726,51.470278,5.383523,0.35,22
135726,51.470278,5.383523,0.32,22
135726,51.470278,5.383523,0.33,22
135727,51.470196,5.383663,0.4,22
135727,51.470196,5.383663,0.38,22
135727,51.470196,5.383663,0.32,22
135727,51.470196,5.383663,0.05,22
135727,51.470196,5.383663,0.02,22
135727,51.470196,5.383663,0.08,22
135727,51.470196,5.383663,0.13,22
135727,51.470196,5.383663,0.09,22
135727,51.470196,5.383663,0.09,22
135727,51.470196,5.383663,0.04,22
135728,51.470116,5.383854,0.36,22
135728,51.470116,5.383854,0.35,22
135728,51.470116,5.383854,0.29,22
135728,51.470116,5.383854,0.08,22
135728,51.470116,5.383854,0.08,22
135728,51.470116,5.383854,0.39,22
135728,51.470116,5.383854,0.15,22
135728,51.470116,5.383854,0.36,22
135728,51.470116,5.383854,0.15,22
135728,51.470116,5.383854,0.32,22
135729,51.470029,5.384051,0.19,22
135729,51.470029,5.384051,0.33,22
135729,51.470029,5.384051,0.19,22
135729,51.470029,5.384051,0.26,22
135729,51.470029,5.384051,0.18,22
135729,51.470029,5.384051,0.25,22
135729,51.470029,5.384051,0.25,22
135729,51.470029,5.384051,0.26,22
135729,51.470029,5.384051,0.19,22
135729,51.470029,5.384051,0.28,22
135730,51.469926,5.384261,0.26,22
135730,51.469926,5.384261,0.29,22
135730,51.469926,5.384261,0.12,22
135730,51.469926,5.384261,0.08,22
135730,51.469926,5.384261,0.21,22
135730,51.469926,5.384261,0.25,22
135730,51.469926,5.384261,0.34,22
135730,51.469926,5.384261,0.3,22
135730,51.469926,5.384261,0.35,22
135730,51.469926,5.384261,0.27,22
135731,51.469813,5.38448,0.25,22
135731,51.469813,5.38448,0.35,22
135731,51.469813,5.38448,0.35,22
135731,51.469813,5.38448,0.41,22
135731,51.469813,5.38448,0.35,22
135731,51.469813,5.38448,0.41,22
135731,51.469813,5.38448,0.4,22
135731,51.469813,5.38448,0.39,22
